seller_active_quarter,year,quarter,seller_id,is_churn,n_orders,n_approved_orders,n_delivered_carrier,n_orders_late_to_carrier,n_delivered_customers,sales,n_orders_late_to_customer,median_approve_time,median_review_score,tenure_months,last_month_active_quarter,n_months_active_quarter,seller_city,seller_state
2017Q2,2017,2,seller_464,True,8,8,7,2,7,710.5,0,12.266666666666667,5.0,5,2,2,guarulhos,SP
2017Q2,2017,2,seller_1881,False,18,18,15,2,11,2837.8,1,15.158333333333333,5.0,6,3,3,rolandia,PR
2017Q1,2017,1,seller_1939,False,3,3,3,1,3,179.39999999999998,0,7.55,4.0,2,3,2,assis,SP
2017Q3,2017,3,seller_1564,False,13,13,13,2,11,985.5,2,17.25,4.0,7,3,3,barretos,SP
2018Q1,2018,1,seller_2055,True,3,3,3,0,2,326.0,0,1109.5666666666666,5.0,5,3,2,sao paulo,SP
2017Q4,2017,4,seller_2854,True,7,7,7,4,6,669.94,1,16.516666666666666,3.5,6,2,2,sao paulo,SP
2018Q1,2018,1,seller_1795,False,10,10,9,2,8,522.0,2,518.2666666666667,5.0,13,3,3,sao paulo,SP
2017Q4,2017,4,seller_2428,False,8,8,8,0,7,657.0,1,15.166666666666666,5.0,3,3,3,dois corregos,SP
2017Q1,2017,1,seller_2312,False,24,24,24,3,21,2690.77,0,15.933333333333334,5.0,4,3,3,pinhais,PR
2017Q2,2017,2,seller_1813,False,22,22,21,0,21,1294.94,1,28.066666666666666,4.0,6,3,3,sao paulo,SP
2017Q2,2017,2,seller_1060,True,13,13,10,6,9,1306.9,2,13.983333333333333,4.0,5,3,3,bady bassitt,SP
2017Q3,2017,3,seller_1475,False,1,1,1,0,1,138.0,0,16.683333333333334,3.0,1,2,1,rio de janeiro,RJ
2017Q4,2017,4,seller_2040,False,7,7,6,0,6,354.0,0,14.3,5.0,3,3,3,curitiba,PR
2017Q4,2017,4,seller_1777,False,14,14,13,2,15,1140.87,1,26.675,5.0,11,3,2,sorocaba,SP
2017Q1,2017,1,seller_2814,False,9,9,9,0,9,999.91,0,8.7,5.0,4,3,3,curitiba,PR
2017Q1,2017,1,seller_504,False,9,9,9,1,6,1065.92,0,10.533333333333333,4.0,4,3,3,sao paulo,SP
2017Q4,2017,4,seller_2514,False,2,2,2,1,1,399.0,1,10.741666666666667,1.0,2,3,2,paulinia,SP
2017Q3,2017,3,seller_1057,True,1,1,1,1,2,759.98,2,1205.8833333333334,3.5,3,1,1,joao pinheiro,MG
2017Q2,2017,2,seller_2885,False,19,19,19,0,18,2449.2000000000003,0,13.333333333333334,5.0,7,3,3,mage,RJ
2017Q4,2017,4,seller_1415,False,19,20,19,0,16,809.2,1,627.2833333333333,4.0,13,3,3,canoinhas,SC
2017Q3,2017,3,seller_2685,False,11,11,11,2,14,2747.86,5,20.866666666666667,4.5,9,3,3,salvador,BA
2017Q1,2017,1,seller_2987,False,12,12,12,5,10,198.1,1,12.616666666666667,5.0,3,2,2,sao paulo,SP
2017Q1,2017,1,seller_1090,True,5,5,4,2,4,327.07,0,662.2833333333333,4.0,2,3,2,sao paulo,SP
2017Q3,2017,3,seller_67,False,17,17,16,0,13,2915.07,2,15.916666666666666,5.0,9,3,3,sao paulo,SP
2017Q3,2017,3,seller_2584,True,10,10,12,1,12,551.0,1,194.11666666666667,5.0,5,2,2,curitiba,PR
2017Q3,2017,3,seller_2444,False,9,9,9,1,5,489.75,1,13.616666666666667,4.0,7,3,3,ibia,MG
2017Q2,2017,2,seller_776,False,5,5,5,1,5,2817.7000000000003,1,1451.5833333333333,5.0,3,3,2,sao paulo,SP
2018Q1,2018,1,seller_1544,False,5,5,5,0,6,1394.0,2,19.933333333333334,4.0,9,3,3,cotia,SP
2018Q1,2018,1,seller_1402,False,19,19,18,0,14,3528.5,4,19.0,5.0,13,3,3,limeira,SP
2017Q2,2017,2,seller_1696,False,6,6,6,2,6,819.4,0,24.258333333333333,4.5,4,3,2,sao paulo,SP
2017Q4,2017,4,seller_1303,False,36,36,34,0,37,1995.69,0,19.425,5.0,9,3,3,itajai,SP
2017Q3,2017,3,seller_1811,False,1,1,0,0,0,0.0,0,11.616666666666667,0.0,1,3,1,sao paulo,SP
2018Q1,2018,1,seller_115,False,5,5,5,1,4,390.20000000000005,0,12.0,4.5,15,3,3,tres coracoes,MG
2017Q1,2017,1,seller_596,False,2,2,2,1,0,0.0,0,0.0,0.0,1,3,1,pocos de caldas,MG
2017Q4,2017,4,seller_1647,False,17,18,17,1,17,5849.98,1,46.00833333333333,4.0,6,3,3,mogi guacu,SP
2017Q4,2017,4,seller_587,False,10,10,10,3,13,969.7,5,219.08333333333334,3.0,11,3,3,porto ferreira,SP
2017Q2,2017,2,seller_2950,False,6,6,6,0,3,2831.0,0,309.6666666666667,4.0,4,3,2,sombrio,SC
2017Q4,2017,4,seller_2626,False,8,8,8,1,9,349.5,1,36.975,5.0,3,2,2,sao paulo,SP
2018Q1,2018,1,seller_1769,False,10,10,10,1,9,1796.8,0,11.525,5.0,10,3,3,curitiba,PR
2018Q1,2018,1,seller_1679,False,2,2,2,0,0,0.0,0,10.283333333333333,0.0,1,3,1,extrema,MG
2018Q1,2018,1,seller_1640,False,11,11,12,1,13,777.6999999999999,0,16.55,5.0,6,2,2,curitiba,PR
2018Q1,2018,1,seller_2004,False,4,4,4,0,4,92.5,0,18.208333333333332,5.0,1,3,1,sao bernardo do campo,SP
2017Q3,2017,3,seller_2035,False,12,12,12,1,15,1041.9,3,14.741666666666667,5.0,9,3,3,uberlandia,MG
2017Q3,2017,3,seller_1722,True,14,14,13,0,13,1125.9,1,22.3,5.0,8,3,3,sao paulo,SP
2018Q1,2018,1,seller_878,False,5,5,5,0,5,137.29999999999998,0,14.166666666666666,2.0,6,3,2,sao paulo,SP
2017Q1,2017,1,seller_908,False,10,10,10,0,10,2134.18,0,11.6,5.0,4,3,3,campo grande,MS
2017Q4,2017,4,seller_3003,False,1,1,1,0,1,320.0,0,15.666666666666666,5.0,2,2,1,itajai,SC
2017Q4,2017,4,seller_2662,False,2,2,2,0,2,599.8,0,10.575,3.5,4,2,2,gama,DF
2017Q1,2017,1,seller_1825,False,20,19,18,0,14,5764.7,0,12.033333333333333,5.0,2,3,2,andradas,MG
2018Q1,2018,1,seller_1598,False,2,2,2,0,1,108.9,0,570.35,5.0,1,3,1,sao paulo,SP
2018Q1,2018,1,seller_2033,False,7,7,6,0,5,158.0,0,27.966666666666665,5.0,5,3,3,florianopolis,SP
2017Q2,2017,2,seller_2554,False,9,9,8,0,8,642.2,0,14.55,5.0,5,3,3,sao jose dos campos,SP
2017Q2,2017,2,seller_424,True,1,1,1,0,1,64.9,0,10.316666666666666,5.0,1,2,1,tocantins,SP
2017Q1,2017,1,seller_3005,False,2,2,2,0,2,220.0,0,10.816666666666666,4.0,2,2,2,timoteo,MG
2017Q2,2017,2,seller_710,False,30,30,29,0,26,9371.789999999999,0,16.65,5.0,2,3,2,sao jose dos campos,SP
2017Q3,2017,3,seller_2312,False,21,21,21,0,17,2081.6400000000003,1,18.1,5.0,10,3,3,pinhais,PR
2017Q4,2017,4,seller_2083,True,4,4,5,1,5,439.65000000000003,1,16.275,3.0,2,1,1,sao paulo,SP
2017Q1,2017,1,seller_2702,True,7,7,0,0,0,0.0,0,13.1,0.0,2,2,2,presidente bernardes,SP
2017Q2,2017,2,seller_2441,False,9,9,9,0,8,681.4,0,12.766666666666667,5.0,6,3,3,patos de minas,MG
2017Q3,2017,3,seller_1450,False,18,18,19,0,20,1128.78,1,15.291666666666666,5.0,8,3,3,sao paulo,SP
2017Q4,2017,4,seller_3021,False,5,5,5,0,5,493.0,0,69.25,4.0,3,3,2,araras,SP
2018Q1,2018,1,seller_440,False,10,10,10,0,10,1459.0,1,41.675,5.0,15,3,3,santa rita do sapucai,MG
2018Q1,2018,1,seller_1281,False,4,4,4,0,4,3257.0,1,15.966666666666667,2.5,1,3,1,sao caetano do sul,SP
2017Q4,2017,4,seller_723,False,3,3,2,0,1,89.9,0,12.616666666666667,5.0,3,3,1,taubate,SP
2017Q2,2017,2,seller_462,False,8,8,8,1,6,1092.3,0,28.65,4.0,3,3,3,marilia,SP
2017Q2,2017,2,seller_2807,False,3,3,3,0,2,169.8,0,11.8,5.0,2,3,2,sao paulo,SP
2018Q1,2018,1,seller_2397,False,22,22,23,0,30,2141.0,4,16.308333333333334,5.0,6,3,3,garca,SP
2017Q4,2017,4,seller_2966,False,27,27,27,1,23,5876.7,0,13.333333333333334,5.0,11,3,3,itatiba,SP
2017Q1,2017,1,seller_9,False,24,24,24,1,21,6997.7,0,33.108333333333334,5.0,3,3,3,curitiba,PR
2017Q3,2017,3,seller_1560,True,12,12,12,2,12,2018.6,0,17.083333333333332,5.0,9,3,3,lajeado,RS
2017Q3,2017,3,seller_83,False,12,13,13,0,15,1797.0,0,80.53333333333333,5.0,8,3,3,jaboticabal,SP
2018Q1,2018,1,seller_2169,True,6,6,6,1,4,1060.1000000000001,3,18.0,4.0,11,3,3,uberlandia,MG
2018Q1,2018,1,seller_2996,False,119,119,114,1,104,6456.43,14,21.566666666666666,4.0,11,3,3,ibitinga,SP
2017Q4,2017,4,seller_2691,True,4,4,4,0,4,175.69,0,541.0666666666667,4.5,2,1,1,jundiai,SP
2018Q1,2018,1,seller_2313,False,16,16,15,3,14,1056.69,0,30.866666666666667,5.0,3,3,3,santo andre,SP
2017Q4,2017,4,seller_1832,False,6,6,6,0,5,629.5,0,69.23333333333333,5.0,2,3,2,rio claro,SP
2017Q4,2017,4,seller_1304,False,1,1,1,0,1,24.0,0,16.783333333333335,3.0,4,1,1,londrina,PR
2018Q1,2018,1,seller_317,True,3,3,3,0,2,39.39,1,38.233333333333334,4.0,4,2,2,jundiai,SP
2017Q3,2017,3,seller_2521,True,1,1,1,0,1,70.5,0,14.433333333333334,5.0,1,2,1,ribeirao das neves,MG
2017Q3,2017,3,seller_1474,False,9,9,10,1,8,2321.1,0,14.25,5.0,9,3,3,santo angelo,RS
2017Q4,2017,4,seller_1185,False,4,4,4,0,4,428.9,0,176.0,1.0,3,2,1,jau,SP
2017Q3,2017,3,seller_562,True,15,15,15,0,14,430.3,0,20.833333333333332,5.0,4,3,3,sao jose dos campos,SP
2018Q1,2018,1,seller_1958,False,23,24,23,1,23,3088.77,6,404.225,4.0,14,3,3,ibitinga,SP
2017Q4,2017,4,seller_565,True,2,2,2,0,2,1347.0,0,7.133333333333334,3.0,2,3,2,sao paulo,SP
2018Q1,2018,1,seller_918,False,5,5,5,0,5,304.97,1,15.933333333333334,4.0,6,3,3,santana de parnaiba,SP
2017Q4,2017,4,seller_2891,False,9,9,10,7,11,8770.0,2,14.766666666666667,4.0,11,3,3,sao paulo,SP
2017Q1,2017,1,seller_1512,False,1,1,1,0,1,99.99,0,0.0,4.0,1,3,1,tanabi,SP
2017Q3,2017,3,seller_524,False,2,2,1,0,1,21.6,0,10.158333333333333,5.0,3,3,2,campinas,SP
2017Q1,2017,1,seller_2850,False,56,56,56,0,48,2775.9,0,10.316666666666666,5.0,3,3,3,salto,SP
2017Q1,2017,1,seller_1337,True,1,1,1,0,0,0.0,0,0.0,0.0,1,3,1,mogi das cruzes / sp,SP
2017Q1,2017,1,seller_1564,False,1,1,0,0,0,0.0,0,12.883333333333333,0.0,1,3,1,barretos,SP
2017Q2,2017,2,seller_126,False,16,16,14,0,12,1574.02,0,15.333333333333334,5.0,6,3,3,sao paulo,SP
2017Q3,2017,3,seller_448,True,1,1,1,0,1,59.9,0,10.95,5.0,1,3,1,maua,SP
2017Q3,2017,3,seller_2984,False,4,4,4,0,4,239.6,0,13.008333333333333,5.0,1,3,1,maua,SP
2017Q4,2017,4,seller_2046,False,15,14,14,0,14,584.6999999999999,0,88.78333333333333,5.0,13,3,3,sao paulo,SP
2017Q3,2017,3,seller_1950,False,3,3,3,0,5,618.0,0,58.53333333333333,5.0,5,3,2,santo andre,SP
2017Q4,2017,4,seller_1901,False,7,7,7,1,4,206.02,0,22.516666666666666,4.5,3,3,2,ibitinga,SP
2018Q1,2018,1,seller_1303,False,34,34,36,0,31,1655.48,1,21.8,5.0,12,3,3,itajai,SP
2018Q1,2018,1,seller_951,True,2,2,1,1,0,0.0,0,731.8,0.0,2,3,2,campinas,SP
2017Q3,2017,3,seller_77,False,24,24,25,1,25,978.13,0,18.25,5.0,9,3,3,sao bernardo do campo,SP
2017Q4,2017,4,seller_2686,False,1,1,1,1,1,98.7,0,8.783333333333333,5.0,6,3,1,bauru,SP
2018Q1,2018,1,seller_2989,False,41,41,40,1,38,3778.0,5,20.8,5.0,11,3,3,belo horizonte,MG
2018Q1,2018,1,seller_1098,False,24,24,23,0,19,1136.3999999999999,0,18.791666666666668,4.0,15,3,3,santo andre,SP
2018Q1,2018,1,seller_3031,False,16,16,16,0,11,1244.9,3,37.80833333333333,5.0,11,3,3,itatiba,SP
2017Q4,2017,4,seller_1542,False,3,3,3,0,4,655.97,1,1126.6333333333334,5.0,7,3,3,votorantim,SP
2018Q1,2018,1,seller_336,False,6,6,6,0,4,1120.0,1,17.225,3.0,2,3,2,limeira,SP
2017Q4,2017,4,seller_2158,False,24,24,23,13,23,1256.3,6,22.258333333333333,5.0,8,3,3,sao paulo,SP
2018Q1,2018,1,seller_2222,False,9,9,9,0,8,833.97,2,26.35,3.0,10,3,3,cafelandia,SP
2017Q4,2017,4,seller_2296,False,31,31,34,11,29,2382.99,4,14.916666666666666,4.0,7,3,3,sao goncalo,RJ
2017Q4,2017,4,seller_446,False,2,2,1,0,1,69.0,0,822.9833333333333,5.0,2,3,2,sao paulo,SP
2018Q1,2018,1,seller_1133,False,6,6,6,1,4,1043.96,0,41.03333333333333,4.5,5,3,3,campinas,SP
2017Q2,2017,2,seller_208,False,18,18,17,0,17,2048.64,3,14.316666666666666,4.0,4,3,3,itapevi,SP
2017Q1,2017,1,seller_1156,False,1,1,1,0,1,89.0,0,16.0,5.0,1,2,1,araraquara,SP
2018Q1,2018,1,seller_1808,False,3,3,3,1,2,171.6,0,42.05,2.0,8,3,2,campinas,SP
2018Q1,2018,1,seller_497,False,18,18,18,0,8,424.73,2,20.958333333333332,5.0,2,3,2,ribeirao preto,SP
2017Q4,2017,4,seller_2962,False,15,15,15,0,18,5726.3,1,18.033333333333335,4.0,5,3,3,maringa,PR
2017Q4,2017,4,seller_2529,False,7,7,7,0,8,201.2,0,18.25,4.5,8,3,3,sao paulo,SP
2018Q1,2018,1,seller_2356,False,32,31,33,7,30,1593.02,1,22.633333333333333,5.0,11,3,3,sao paulo,SP
2017Q3,2017,3,seller_715,False,41,42,45,1,45,2554.3,1,15.858333333333333,5.0,9,3,3,guarulhos,SP
2018Q1,2018,1,seller_882,False,3,3,2,0,1,13.6,0,18.983333333333334,5.0,2,3,2,sao paulo,SP
2017Q3,2017,3,seller_2299,False,5,5,5,0,5,569.5,0,13.333333333333334,4.0,5,3,3,contagem,MG
2017Q1,2017,1,seller_2982,False,37,37,33,2,28,2501.86,0,11.066666666666666,5.0,3,3,3,ribeirao das neves,MG
2017Q3,2017,3,seller_550,False,4,4,5,0,5,724.59,0,598.5666666666667,5.0,7,2,1,uba,MG
2017Q2,2017,2,seller_482,True,1,1,1,0,1,59.9,0,12.05,5.0,1,2,1,santana de parnaiba,SP
2017Q2,2017,2,seller_2928,True,1,1,1,0,1,58.9,0,11.233333333333333,5.0,2,3,1,votorantim,SP
2018Q1,2018,1,seller_2748,False,2,2,2,0,2,383.8,1,984.1166666666667,1.0,2,1,1,itajai,SC
2018Q1,2018,1,seller_2071,False,12,12,13,0,13,1161.29,0,13.308333333333334,3.0,15,3,3,sao paulo,SP
2018Q1,2018,1,seller_2644,False,10,10,10,0,9,619.0999999999999,3,13.35,3.0,6,3,3,sao paulo,SP
2017Q3,2017,3,seller_2806,True,1,1,1,0,1,199.0,0,17.966666666666665,5.0,3,1,1,santa cruz do sul,RS
2017Q3,2017,3,seller_1196,False,12,12,10,0,9,1152.91,1,16.075,5.0,3,3,3,carapicuiba,SP
2017Q2,2017,2,seller_1600,False,15,15,15,2,14,2242.0,0,13.683333333333334,4.5,5,3,3,curitiba,PR
2017Q3,2017,3,seller_440,False,17,17,16,0,17,2394.3,0,13.85,4.0,9,3,3,santa rita do sapucai,MG
2017Q3,2017,3,seller_338,False,47,47,47,0,47,5533.0,1,19.433333333333334,5.0,9,3,3,ibitinga,SP
2017Q2,2017,2,seller_2891,False,15,15,14,5,12,9730.0,1,1094.6333333333334,5.0,5,3,3,sao paulo,SP
2017Q3,2017,3,seller_2222,False,5,5,5,0,5,785.5,0,11.833333333333334,4.0,5,1,1,cafelandia,SP
2017Q3,2017,3,seller_1415,False,13,12,12,0,17,828.6,1,30.583333333333332,5.0,10,3,3,canoinhas,SC
2017Q1,2017,1,seller_2693,False,4,4,4,0,3,317.3,0,11.841666666666667,5.0,2,3,2,navegantes,SC
2017Q2,2017,2,seller_138,False,2,2,2,0,3,2341.81,0,311.275,5.0,3,2,2,sao paulo,SP
2017Q4,2017,4,seller_27,False,17,17,17,0,16,450.51,1,126.61666666666666,5.0,2,3,2,sao bernardo do campo,SP
2018Q1,2018,1,seller_295,False,5,5,5,0,5,438.28,0,1966.1333333333334,3.0,3,3,3,fazenda rio grande,PR
2018Q1,2018,1,seller_2134,False,4,4,4,0,5,856.0,0,654.375,5.0,8,3,3,santo antonio de padua,RJ
2017Q2,2017,2,seller_2065,False,2,2,2,1,2,309.9,0,13.241666666666667,5.0,4,2,2,rio de janeiro,RJ
2017Q2,2017,2,seller_268,False,22,22,21,0,20,1307.22,0,14.975,5.0,4,3,3,laranjal paulista,SP
2017Q1,2017,1,seller_2589,True,1,1,1,0,1,35.0,0,12.6,1.0,1,2,1,aguas claras df,SP
2017Q2,2017,2,seller_1963,True,4,5,5,0,5,983.9,0,11.55,5.0,2,2,2,sao caetano do sul,SP
2017Q2,2017,2,seller_2410,True,1,1,1,0,1,7.8,0,13.166666666666666,1.0,3,2,1,cotia,SP
2017Q4,2017,4,seller_2878,False,9,9,9,0,9,894.0,0,37.733333333333334,5.0,6,3,3,ipaussu,SP
2017Q3,2017,3,seller_1443,False,2,2,2,0,2,41.7,0,16.508333333333333,4.0,1,2,1,campinas,SP
2018Q1,2018,1,seller_851,False,6,6,7,0,7,215.29999999999998,0,727.1083333333333,5.0,8,3,3,guarulhos,SP
2017Q4,2017,4,seller_633,False,2,2,2,0,2,319.20000000000005,0,353.65,5.0,1,3,1,sao paulo,SP
2018Q1,2018,1,seller_33,False,10,10,9,0,6,183.3,0,20.925,5.0,2,3,2,sao paulo,SP
2017Q2,2017,2,seller_2747,True,1,1,0,0,0,0.0,0,10.883333333333333,0.0,1,1,1,piracicaba,SP
2017Q3,2017,3,seller_1394,False,4,4,4,1,4,681.89,0,734.4833333333333,3.5,10,3,3,foz do iguacu,PR
2017Q2,2017,2,seller_71,False,79,79,82,0,80,2522.32,5,94.2,5.0,6,3,3,sao paulo,SP
2017Q2,2017,2,seller_2117,False,26,25,25,0,20,2241.57,0,13.716666666666667,5.0,5,3,3,lencois paulista,SP
2018Q1,2018,1,seller_1763,True,2,2,2,0,1,299.0,0,12.025,4.0,2,3,2,florianopolis,SC
2018Q1,2018,1,seller_2407,False,15,14,14,0,10,1430.9,1,19.9,3.5,3,3,3,indaiatuba,SP
2017Q2,2017,2,seller_2378,False,7,7,7,5,7,2120.25,0,900.6666666666666,5.0,4,3,3,sao jose do rio preto,SP
2017Q3,2017,3,seller_1544,False,5,5,5,0,5,869.0,0,1445.85,5.0,4,3,3,cotia,SP
2017Q3,2017,3,seller_275,True,1,1,1,0,2,99.8,1,15.0,3.0,3,1,1,sertanopolis,SP
2018Q1,2018,1,seller_409,False,3,3,3,0,1,23.2,0,10.6,4.0,2,3,2,taubate,SP
2017Q4,2017,4,seller_1710,True,4,4,4,0,4,559.6,0,42.28333333333333,3.5,10,3,2,tubarao,SC
2018Q1,2018,1,seller_1844,False,13,12,11,0,10,2687.17,1,16.416666666666668,4.0,7,3,3,sao bernardo do campo,SP
2017Q1,2017,1,seller_2413,False,5,5,5,2,3,434.6,0,9.316666666666666,5.0,2,3,2,sao paulo,SP
2017Q4,2017,4,seller_1980,False,18,18,18,1,17,1477.7,2,16.55,5.0,13,3,3,campinas,SP
2017Q3,2017,3,seller_1432,False,6,6,6,0,5,304.5,0,13.075,5.0,3,3,3,jaragua do sul,SC
2018Q1,2018,1,seller_1608,False,17,17,19,13,15,1588.9099999999999,4,19.55,1.0,8,3,3,sao paulo,SP
2017Q2,2017,2,seller_1981,False,1,1,1,0,0,0.0,0,8.466666666666667,0.0,3,3,1,curitiba,PR
2017Q3,2017,3,seller_2187,False,22,22,22,0,22,1385.8,0,14.558333333333334,5.0,3,3,3,sao paulo,SP
2018Q1,2018,1,seller_686,False,7,7,7,0,5,347.9,1,18.7,5.0,2,3,2,sao paulo,SP
2017Q1,2017,1,seller_1983,False,7,7,7,2,6,1367.5,0,12.75,5.0,4,3,3,sao jose do rio preto,SP
2017Q3,2017,3,seller_2367,False,24,24,24,1,23,867.11,0,18.025,4.0,9,3,3,sao paulo,SP
2017Q4,2017,4,seller_1582,False,17,17,16,0,15,1049.8899999999999,0,16.066666666666666,3.0,3,3,3,ibitinga,SP
2017Q4,2017,4,seller_2609,False,2,2,2,0,2,251.76,0,562.2416666666667,4.0,2,3,2,porto alegre,RS
2017Q4,2017,4,seller_1232,True,7,7,7,2,5,1978.5,0,715.9,5.0,8,3,2,uba,MG
2017Q3,2017,3,seller_138,False,3,3,3,0,3,1099.97,0,13.283333333333333,4.0,4,1,1,sao paulo,SP
2017Q2,2017,2,seller_1528,False,7,7,7,0,7,714.0,1,13.983333333333333,2.0,2,3,2,sorocaba,SP
2018Q1,2018,1,seller_1080,False,4,4,4,1,2,2180.0,0,15.458333333333334,5.0,6,3,2,caxias do sul,RS
2017Q3,2017,3,seller_2268,False,5,5,4,1,3,445.7,0,15.25,5.0,2,3,2,guaruja,SP
2017Q1,2017,1,seller_1656,False,1,1,1,0,0,0.0,0,2160.733333333333,0.0,1,3,1,andradas,SP
2017Q4,2017,4,seller_2356,False,11,11,9,3,9,949.75,2,12.6,5.0,8,3,3,sao paulo,SP
2017Q4,2017,4,seller_958,False,2,2,2,0,2,188.98000000000002,0,2153.6916666666666,5.0,2,3,2,brasilia,DF
2017Q1,2017,1,seller_2277,False,17,17,6,0,6,238.5,0,11.983333333333333,4.0,3,3,2,campinas,SP
2017Q3,2017,3,seller_1863,False,24,24,23,1,25,1395.5,0,14.95,5.0,7,3,3,santos,SP
2017Q1,2017,1,seller_1022,False,1,1,1,0,0,0.0,0,8.683333333333334,0.0,1,3,1,jaragua do sul,SC
2017Q2,2017,2,seller_1935,True,12,12,12,1,12,2148.0,1,49.18333333333333,5.0,2,2,2,rio de janeiro,RJ
2018Q1,2018,1,seller_328,False,22,22,22,0,18,3243.8,1,16.416666666666668,4.0,9,3,3,sao joaquim da barra,SP
2017Q4,2017,4,seller_159,False,12,11,11,0,11,1487.24,0,16.233333333333334,5.0,2,3,2,curitiba,PR
2018Q1,2018,1,seller_1765,True,10,10,10,0,10,1243.6000000000001,0,20.841666666666665,5.0,2,1,1,campinas,SP
2017Q3,2017,3,seller_1209,False,17,17,17,0,16,5717.87,0,12.7,5.0,8,3,3,lages,SC
2017Q2,2017,2,seller_1785,False,1,1,1,0,0,0.0,0,12.383333333333333,0.0,1,3,1,sao paulo,SP
2017Q2,2017,2,seller_1761,False,8,8,8,1,7,726.91,0,34.375,4.0,4,3,2,sao paulo,SP
2017Q4,2017,4,seller_2071,False,18,19,18,0,19,1162.6499999999999,2,37.06666666666667,5.0,12,3,3,sao paulo,SP
2017Q1,2017,1,seller_2348,False,3,3,3,0,0,0.0,0,8.333333333333334,0.0,1,3,1,blumenau,SC
2017Q4,2017,4,seller_2849,False,5,5,5,0,4,145.6,0,12.133333333333333,4.0,4,3,3,goiania,GO
2017Q4,2017,4,seller_2944,False,11,10,10,0,10,16849.7,1,58.34166666666667,5.0,2,3,2,nova friburgo,RJ
2018Q1,2018,1,seller_2526,True,15,15,17,3,16,1078.3,2,47.0,5.0,7,3,3,pocos de caldas,MG
2017Q3,2017,3,seller_2891,False,11,11,12,2,12,12280.0,0,15.9,5.0,8,3,3,sao paulo,SP
2017Q4,2017,4,seller_2378,False,10,10,5,2,3,203.69,0,401.14166666666665,4.0,8,3,2,sao jose do rio preto,SP
2018Q1,2018,1,seller_127,False,15,15,12,3,10,1188.0,1,17.116666666666667,3.0,5,3,3,cuiaba,MT
2017Q4,2017,4,seller_2977,False,2,2,0,0,2,339.52,0,10.133333333333333,5.0,3,2,2,sao caetano do sul,SP
2018Q1,2018,1,seller_2127,False,2,2,2,0,1,119.0,0,12.858333333333333,3.0,2,3,2,lorena,SP
2018Q1,2018,1,seller_2461,False,20,21,22,0,19,2048.8,0,15.933333333333334,5.0,11,3,3,canoas,RS
2017Q4,2017,4,seller_2291,False,4,4,4,0,2,519.8,0,40.61666666666667,5.0,3,3,2,sao jose do rio preto,SP
2017Q4,2017,4,seller_783,False,18,18,16,0,10,1194.9,1,25.175,4.0,2,3,2,belo horizonte,MG
2018Q1,2018,1,seller_226,False,7,7,6,0,6,443.96999999999997,1,125.08333333333333,2.0,13,3,3,sorocaba,SP
2017Q2,2017,2,seller_2200,False,5,5,5,0,5,699.5,0,9.283333333333333,5.0,4,2,2,santo andre,SP
2017Q1,2017,1,seller_68,False,42,40,39,7,31,19001.61,1,12.391666666666667,5.0,4,3,3,barueri,SP
2017Q1,2017,1,seller_2553,False,12,12,12,2,11,840.0,0,14.191666666666666,5.0,3,3,3,cornelio procopio,PR
2017Q4,2017,4,seller_2384,False,11,11,10,0,12,342.3,0,23.566666666666666,5.0,10,3,3,taboao da serra,SP
2017Q2,2017,2,seller_200,False,9,9,10,2,9,561.4,1,36.21666666666667,5.0,4,3,3,videira,SC
2018Q1,2018,1,seller_1493,False,8,8,6,0,6,763.86,0,427.15833333333336,4.0,14,3,3,campinas,SP
2017Q2,2017,2,seller_1533,False,7,7,7,0,8,395.2,1,928.0333333333333,5.0,4,3,3,brasilia,DF
2017Q1,2017,1,seller_2257,False,11,10,8,1,7,141.2,0,12.225,1.0,2,3,2,santos,SP
2017Q1,2017,1,seller_2206,False,18,18,17,0,12,889.8699999999999,0,4.066666666666666,5.0,2,3,2,sao paulo,SP
2018Q1,2018,1,seller_967,False,1,1,1,0,2,214.5,0,116.46666666666667,4.5,2,1,1,presidente prudente,SP
2018Q1,2018,1,seller_1880,False,13,13,13,0,14,616.3,0,19.716666666666665,5.0,12,3,3,sao paulo,SP
2017Q3,2017,3,seller_2506,False,28,28,28,0,22,2433.78,0,14.266666666666667,5.0,7,3,3,ibitinga,SP
2017Q4,2017,4,seller_2299,False,7,7,7,0,5,559.5,0,12.016666666666667,5.0,8,3,3,contagem,MG
2018Q1,2018,1,seller_1468,False,22,22,22,3,20,4907.0,7,727.425,4.5,14,3,3,osasco,SP
2017Q2,2017,2,seller_2348,False,50,48,46,1,46,3193.9,2,15.258333333333333,5.0,4,3,3,blumenau,SC
2018Q1,2018,1,seller_1455,False,2,2,2,0,3,333.4,0,18.433333333333334,5.0,5,1,1,santos,SP
2018Q1,2018,1,seller_2535,False,4,4,4,0,3,580.9,0,11.766666666666667,5.0,2,3,2,sao paulo,SP
2017Q3,2017,3,seller_1459,False,2,2,1,0,2,169.8,0,19.241666666666667,5.0,5,3,2,parnamirim,RN
2017Q4,2017,4,seller_129,False,7,7,5,0,5,149.93,0,17.583333333333332,4.0,9,3,3,sao paulo,SP
2017Q4,2017,4,seller_205,False,29,30,32,9,33,2576.5,2,18.258333333333333,5.0,7,2,2,ponte nova,MG
